year,quarter,market,dur_stay,mode,purpose,Visits (000s),Spend (£m)
2014,1,29,7,1,5,0.351221442,0.183168009
2014,1,29,7,1,4,1.40186882,1.310804307
2014,1,29,7,2,2,0.757025003,0.151405007
2014,1,29,14,1,1,4.213024706,2.430552535
2014,1,29,14,1,3,2.102520585,2.206335238
2014,1,29,14,1,2,7.771948844,3.317488677
2014,1,29,14,1,5,0.718016803,0.6037606
2014,1,29,14,1,4,0.588938773,3.760207415
2014,1,29,15,1,1,1.691692442,2.769124448
2014,1,29,15,1,2,4.726817369,7.625104241
2014,1,29,15,1,4,0.351221442,0.601929069
2014,1,32,3,1,1,4.852063477,2.199114047
2014,1,32,3,1,3,9.905161053,5.183322785
2014,1,32,3,1,2,7.565360785,1.184786783
2014,1,32,3,1,4,4.190272808,0.677149486
2014,1,32,3,3,1,2.31793046,0.293137699
2014,1,32,3,3,3,22.23224926,0.380949134
2014,1,32,3,3,2,1.15896523,0.029313769
2014,1,32,3,2,3,2.679311395,0.037362626
2014,1,32,3,2,4,0.967455685,0.008667387
2014,1,32,7,1,1,13.94794697,10.88651694
2014,1,32,7,1,3,7.813626885,4.529674251
2014,1,32,7,1,2,28.32475813,9.819221307
2014,1,32,7,1,4,0.86453408,0.212252751
2014,1,32,7,3,3,3.127105951,0.079094052
2014,1,32,7,3,2,0.488229781,0.006421387
2014,1,32,14,1,1,2.26706934,3.438027926
2014,1,32,14,1,2,14.70777622,5.88816145
2014,1,32,14,1,5,0.657366216,2.253988981
2014,1,32,15,1,3,0.631702006,1.011986613
2014,1,32,15,1,2,7.244389653,1.468635875
2014,1,32,15,1,5,1.250555038,1.67691648
2014,1,32,15,3,1,1.15896523,1.713096619
2014,1,32,15,3,3,1.15896523,0
2014,1,32,15,3,2,5.332100749,3.431632303
2014,1,32,15,3,4,1.931100845,4.646951199
2014,1,3,0,1,3,2.829816014,0.473273831
2014,1,3,0,1,2,0.638786018,0.041521091
2014,1,3,0,2,1,1.417835951,0.073727474
2014,1,3,0,2,3,1.417835951,0
2014,1,3,3,1,1,28.68496245,15.93851734
2014,1,3,3,1,3,63.93585949,49.1614994
2014,1,3,3,1,2,19.58198398,6.132420216
2014,1,3,3,1,5,0.437251002,0.050283864
2014,1,3,3,1,4,29.14343792,8.168608894
2014,1,3,3,3,1,7.251535177,6.305775724
2014,1,3,3,3,3,1.923110962,1.313418448
2014,1,3,3,2,1,19.81839561,7.13011314
2014,1,3,3,2,3,1.417835951,2.131007433
2014,1,3,3,2,2,3.477128029,0.466231436
2014,1,3,7,1,1,47.21700358,40.2160685
2014,1,3,7,1,3,68.45151058,87.79785
2014,1,3,7,1,2,30.24909008,11.63676343
2014,1,3,7,1,5,0.907168508,0.049959693
2014,1,3,7,1,4,0.678826123,1.157977402
2014,1,3,7,3,4,1.935955048,1.068647146
2014,1,3,7,2,1,7.859473228,4.292853147
2014,1,3,7,2,2,3.555639923,0.883275747
2014,1,3,14,1,1,20.88672248,18.64469326
2014,1,3,14,1,3,12.35675897,15.58312456
2014,1,3,14,1,2,37.78635807,27.90595494
2014,1,3,14,1,5,3.766669542,1.247280732
2014,1,3,14,1,4,0.560320139,0.14867954
2014,1,3,14,3,1,2.146311283,0.947898626
2014,1,3,14,2,1,1.571894646,0.498706609
2014,1,3,14,2,3,1.417835951,3.397135019
2014,1,3,14,2,2,0.652867079,0.38262859
2014,1,3,15,1,1,8.674226731,10.379317
2014,1,3,15,1,3,5.315781057,13.14453764
2014,1,3,15,1,2,24.20621544,24.04854554
2014,1,3,15,1,5,3.696787477,5.24359861
2014,1,3,15,1,4,0.285877466,0.039502822
2014,1,3,15,3,5,3.160976887,30.02085209
2014,1,3,15,2,5,0.527851999,1.533937931
2014,1,8,0,1,3,0.393889993,0.053175151
2014,1,8,3,1,1,2.541103989,0.898828104
2014,1,8,3,1,3,4.510474682,4.057416041
2014,1,8,3,1,2,2.179156259,0.366633232
2014,1,8,3,1,4,11.8197419,1.652997035
2014,1,8,7,1,1,7.788605124,6.328083798
2014,1,8,7,1,3,6.994997025,6.627999712
2014,1,8,7,1,2,12.22985578,6.869953968
2014,1,8,7,1,4,1.201362878,0.986986831
2014,1,8,7,2,1,1.417835951,1.861618638
2014,1,8,14,1,1,7.745233893,5.882827112
2014,1,8,14,1,3,1.986465126,2.877706051
2014,1,8,14,1,2,14.01261473,6.323670752
2014,1,8,14,2,2,2.835671902,0.925846905
2014,1,8,15,1,1,1.421397835,2.713540243
2014,1,8,15,1,3,0.584397137,0.18910028
2014,1,8,15,1,2,10.73507531,11.31013682
2014,1,8,15,1,5,0.562840998,2.484942913
2014,1,8,15,3,1,0.265370011,0.037151799
2014,1,41,3,1,1,1.344282001,0.453159988
2014,1,41,3,1,4,1.205802977,0.060704093
2014,1,41,3,2,1,3.579036713,0.51065754
2014,1,41,7,1,1,0.478938997,0.246653587
2014,1,41,7,1,3,0.427534014,0.433946997
2014,1,41,7,1,2,0.440798998,2.210607052
2014,1,41,7,3,1,1.005793571,0.305275083
2014,1,41,14,1,1,0.525803983,0.928044081
2014,1,41,14,1,3,0.208425,0.315763861
2014,1,41,14,1,2,2.187843993,0.617934566
2014,1,41,15,1,1,0.440798998,0.447410971
2014,1,41,15,1,5,0.517714977,3.797439575
2014,1,31,0,1,4,0.554476023,0.00831714
2014,1,31,3,1,1,8.029337883,4.498739168
2014,1,31,3,1,3,0.446363986,0.363786668
2014,1,31,3,1,4,3.320171058,0.54615911
2014,1,31,3,3,1,1.118299127,0.113140799
2014,1,31,3,2,1,14.01216066,3.423420452
2014,1,31,3,2,3,1.504817605,0.11418429
2014,1,31,7,1,1,6.124279171,5.021355495
2014,1,31,7,1,3,2.407383025,2.809570551
2014,1,31,7,2,1,2.257226467,1.237254381
2014,1,31,14,1,1,5.281993151,4.632275596
2014,1,31,14,1,3,0.852224022,0.991953885
2014,1,31,14,1,2,0.990509003,1.553030826
2014,1,31,14,1,5,0.579352021,1.16739428
2014,1,31,14,3,4,0.922791719,0.373443514
2014,1,31,15,1,1,2.559873909,6.587332547
2014,1,31,15,1,2,1.895431042,1.942230105
2014,1,31,15,1,5,1.560576975,8.173300385
2014,1,54,3,1,1,0.912422001,0.208944641
2014,1,54,3,1,3,0.446363986,0.14060466
2014,1,54,3,1,4,0.446363986,0.00669546
2014,1,54,3,2,1,2.324198127,0.696026325
2014,1,54,7,1,1,5.443432927,1.938346162
2014,1,54,7,1,3,0.402099997,1.01128149
2014,1,54,7,1,2,0.915970981,0.124120947
2014,1,54,7,2,1,1.504817605,0.190307155
2014,1,54,14,1,1,0.481202006,0.488420039
2014,1,54,14,1,2,0.588409007,0.008826135
2014,1,54,15,1,1,0.205218002,0.618732274
2014,1,54,15,1,5,1.928157926,2.297397889
2014,1,17,3,1,1,1.442884147,0.44370117
2014,1,17,3,1,3,0.433483005,0.223243743
2014,1,17,3,1,4,2.957149923,0.279772747
2014,1,17,3,3,1,2.236598253,0.982062101
2014,1,17,3,2,1,3.143578649,0.629309915
2014,1,17,7,1,1,4.044495553,4.223250747
2014,1,17,7,1,2,2.390476733,0.546895847
2014,1,17,7,2,2,1.504817605,0.254250348
2014,1,17,14,1,2,2.517827034,1.3698349
2014,1,17,15,1,1,2.16246134,3.695164442
2014,1,17,15,1,2,10.33140913,11.52651437
2014,1,17,15,1,5,2.266552031,13.60548544
2014,1,22,0,2,1,0.517796993,0.009320346
2014,1,22,3,1,1,3.304120988,3.404408962
2014,1,22,3,1,3,2.186266392,2.104505718
2014,1,22,3,1,4,2.501210749,0.566626698
2014,1,22,7,1,1,3.801506966,5.563733887
2014,1,22,7,1,3,2.967990637,6.345456094
2014,1,22,7,1,2,2.530898586,3.880013934
2014,1,22,7,1,4,0.294251233,1.475762725
2014,1,22,14,1,1,2.405631989,3.647434935
2014,1,22,14,1,2,3.830332041,6.403556593
2014,1,22,15,1,1,1.148109972,0.774649113
2014,1,22,15,1,2,3.066198349,21.18296929
2014,1,36,3,1,1,2.201872736,1.110132262
2014,1,36,3,1,3,0.435743004,0.224407643
2014,1,36,3,1,2,0.286538988,0.075932838
2014,1,36,7,1,1,4.852527916,4.220030442
2014,1,36,7,1,3,1.892768979,2.050489843
2014,1,36,7,1,2,1.25218904,0.237915903
2014,1,36,14,1,1,2.129041195,1.458782539
2014,1,36,14,1,2,0.442552,0.449190289
2014,1,36,14,1,4,0.452764988,0.563468814
2014,1,36,14,2,1,0.819380522,0.62173903
2014,1,36,15,1,1,0.92110914,0.736201704
2014,1,36,15,1,3,0.435743004,1.226616502
2014,1,36,15,1,2,3.361722991,2.48493344
2014,1,36,15,1,5,0.452764988,0.707024336
2014,1,46,0,1,1,0.33197099,0.33695057
2014,1,46,3,1,3,1.430794001,0.379160404
2014,1,46,3,1,4,0.518962324,0.033565454
2014,1,46,7,1,1,1.147295952,1.012353234
2014,1,46,7,1,3,1.111406967,1.303813219
2014,1,46,7,1,2,0.537188992,0.758402199
2014,1,46,7,1,4,0.8102507,0.657083213
2014,1,46,14,1,1,0.727907985,0.902952775
2014,1,46,14,1,3,0.434017003,1.655774832
2014,1,46,14,1,2,1.193298012,0.977563724
2014,1,46,15,1,1,0.735073,0.3620513
2014,1,46,15,1,2,2.326510966,2.011448666
2014,1,34,0,1,3,0.287108988,0.147861138
2014,1,34,3,1,1,1.091396034,6.165997267
2014,1,34,3,1,3,4.696037889,4.351257813
2014,1,34,3,1,2,1.307442963,2.003856696
2014,1,34,3,1,4,1.421313405,0.441764534
2014,1,34,3,2,1,3.00963521,2.003553629
2014,1,34,7,1,1,2.710423499,3.004612399
2014,1,34,7,1,3,2.880891949,3.745803714
2014,1,34,7,1,2,1.036694974,0.666278318
2014,1,34,7,1,4,0.342914641,3.707844019
2014,1,34,14,1,1,1.873824537,1.757959321
2014,1,34,14,1,3,1.323233962,5.274094045
2014,1,34,14,1,2,1.525269002,2.510914803
2014,1,34,15,1,1,1.95724979,3.230262265
2014,1,34,15,1,2,4.037874997,4.942178302
2014,1,42,3,1,2,0.379678369,0.153188378
2014,1,42,3,1,4,0.261007994,0.027405839
2014,1,42,3,3,1,2.657608271,0.448837221
2014,1,42,7,1,1,2.559647948,2.377395201
2014,1,42,7,1,3,3.574183553,4.800867379
2014,1,42,7,1,2,2.459118515,1.979063828
2014,1,42,7,1,5,0.582595468,1.445876598
2014,1,42,7,1,4,0.301791012,0.539300501
2014,1,42,7,2,3,1.946353912,7.396090508
2014,1,42,14,1,1,3.430946648,4.027244419
2014,1,42,14,1,3,2.323182464,3.445925832
2014,1,42,14,1,2,1.217151999,1.17047181
2014,1,42,14,1,5,0.367096663,1.058188677
2014,1,42,14,1,4,0.301791012,0.608108878
2014,1,42,15,1,1,1.735855341,1.68019852
2014,1,42,15,1,3,0.702034026,2.516875565
2014,1,42,15,1,2,6.113013893,8.944487907
2014,1,42,15,1,5,1.319150925,12.4767009
2014,1,42,15,1,4,1.114956021,2.246636391
2014,1,30,3,1,1,0.814422458,0.416915953
2014,1,30,3,1,3,1.336163014,1.023833573
2014,1,30,3,1,2,0.411514997,0.829202712
2014,1,30,3,1,4,1.532600015,0.135236994
2014,1,30,7,1,1,1.310298741,0.62132965
2014,1,30,7,1,3,3.091619939,3.115949333
2014,1,30,7,1,2,1.697337002,0.597956568
2014,1,30,7,2,2,1.504817605,0.137021154
2014,1,30,14,1,1,1.079762816,4.335840821
2014,1,30,14,1,3,2.071752012,0.92778118
2014,1,30,14,1,2,3.067588985,7.101865321
2014,1,30,15,1,1,2.512380093,3.423557222
2014,1,30,15,1,2,3.291956991,1.273697522
2014,1,30,15,1,5,0.435743004,0.878022134
2014,1,13,3,1,1,2.5512954,14.35677428
2014,1,13,3,1,3,5.637773991,4.933974832
2014,1,13,3,1,2,1.074930549,0.19677189
2014,1,13,3,1,4,2.008000493,0.632407084
2014,1,13,3,3,1,1.179298282,0.107380994
2014,1,13,3,2,1,4.760694981,2.825680137
2014,1,13,3,2,3,1.586898327,1.204125047
2014,1,13,7,1,1,12.17461038,26.87350283
2014,1,13,7,1,3,3.672908455,3.701591007
2014,1,13,7,1,2,3.167178631,1.292808227
2014,1,13,7,1,4,1.071097553,5.173111558
2014,1,13,7,2,1,1.586898327,1.759628177
2014,1,13,14,1,1,1.712271929,1.036652908
2014,1,13,14,1,3,1.056059986,0.268421903
2014,1,13,14,1,2,0.676609397,0.282074406
2014,1,13,15,1,1,1.667926431,0.927943007
2014,1,13,15,1,3,1.00152269,1.456084758
2014,1,13,15,1,2,2.887803495,4.043789864
2014,1,13,15,1,5,1.096092522,1.475270569
2014,1,13,15,1,4,0.495360494,0.546237826
2014,1,40,3,1,1,6.274036169,0.645257008
2014,1,40,3,1,3,1.064400792,0.344318371
2014,1,40,3,1,4,1.016534001,0.075324249
2014,1,40,3,3,1,2.429499388,0.278100699
2014,1,40,3,2,1,1.504817605,0.007612286
2014,1,40,3,2,3,1.504817605,0.045673717
2014,1,40,7,1,1,7.801405907,3.312118135
2014,1,40,7,1,3,4.199618131,4.591356397
2014,1,40,7,3,1,2.18508172,0.37518391
2014,1,40,7,2,1,6.538417339,1.309772819
2014,1,40,14,1,1,2.269051015,3.460801363
2014,1,40,14,1,3,0.944092035,0.863886021
2014,1,40,14,1,2,1.267003834,0.551346118
2014,1,40,15,1,1,1.152715921,2.158967137
2014,1,40,15,1,2,1.252462208,0.940998375
2014,1,7,0,1,1,0.261007994,0.01044032
2014,1,7,0,1,3,0.378740996,0.043555215
2014,1,7,3,1,1,8.317492366,3.961347334
2014,1,7,3,1,3,3.508986026,6.962517679
2014,1,7,3,1,2,4.690468296,1.22421644
2014,1,7,3,1,5,0.378740996,0.76316309
2014,1,7,3,1,4,3.964657038,0.908980614
2014,1,7,3,3,1,4.066544056,0.380564639
2014,1,7,3,2,1,1.368016362,23.44307899
2014,1,7,7,1,1,11.32185774,6.607003771
2014,1,7,7,1,3,5.224398002,6.219172785
2014,1,7,7,1,2,11.79401352,6.331319649
2014,1,7,7,2,1,7.640605927,5.722087502
2014,1,7,7,2,2,2.112908244,1.144200355
2014,1,7,14,1,1,9.066387057,8.761912674
2014,1,7,14,1,3,2.667253911,6.010037571
2014,1,7,14,1,2,9.067788556,5.637934299
2014,1,7,14,1,4,0.697322994,0.712529689
2014,1,7,14,2,1,3.88831228,3.945767283
2014,1,7,14,2,3,1.368016362,13.84052372
2014,1,7,14,2,2,1.368016362,0.242209166
2014,1,7,15,1,1,7.834577024,23.09737352
2014,1,7,15,1,3,1.865552068,14.06397888
2014,1,7,15,1,2,38.76647852,52.08764637
2014,1,7,15,1,5,1.053875983,5.069108933
2014,1,7,15,1,4,0.450484991,1.856408477
2014,1,7,15,2,1,1.528121233,1.240561008
2014,1,7,15,2,2,0.513718605,0.519740462
2014,1,19,3,1,1,1.358235985,0.244523209
2014,1,19,3,1,2,0.261007994,0.134419113
2014,1,19,3,3,1,1.016636014,0.082284249
2014,1,19,3,2,1,1.368016362,0.089963406
2014,1,19,7,1,1,0.389577001,0.138299838
2014,1,19,7,1,3,0.783023983,0.716466963
2014,1,19,7,1,2,1.204622984,0.106053947
2014,1,19,14,1,1,0.495936006,0.205813438
2014,1,19,14,1,3,0.315564007,0.635861456
2014,1,19,14,1,2,4.580411971,4.468793638
2014,1,19,15,1,1,4.120784968,5.591322422
2014,1,19,15,1,2,10.56769785,9.596850016
2014,1,19,15,1,4,0.261007994,0.395427108
2014,1,33,0,1,1,0.402099997,0.086853601
2014,1,33,0,1,3,0.286538988,0.004298085
2014,1,33,0,1,4,0.331312001,0.00496968
2014,1,33,3,1,1,2.188939452,3.4265607
2014,1,33,3,1,3,9.017683029,8.376200691
2014,1,33,3,1,2,4.481816933,2.992351018
2014,1,33,3,1,4,2.222654969,3.556271229
2014,1,33,7,1,1,2.078719378,6.96533072
2014,1,33,7,1,3,4.195020899,11.06151611
2014,1,33,7,1,2,4.992305472,3.270860262
2014,1,33,7,1,4,0.662624002,34.71487045
2014,1,33,7,2,1,1.504817605,2.83177042
2014,1,33,14,1,1,3.959576637,6.309577644
2014,1,33,14,1,3,1.051867992,4.048401475
2014,1,33,14,1,2,6.476297736,6.135578975
2014,1,33,14,1,4,0.286538988,2.296610117
2014,1,33,15,1,1,1.190833509,3.689896464
2014,1,33,15,1,3,0.286538988,0.147567585
2014,1,33,15,1,2,4.743403032,7.078441978
2014,1,33,15,1,4,0.621717989,1.874479771
2014,1,37,0,1,3,0.435743004,0.093684748
2014,1,37,3,1,1,0.410705835,0.251939803
2014,1,37,3,1,3,0.633012295,2.184766531
2014,1,37,3,1,2,0.874816,0.961992443
2014,1,37,3,1,4,0.624767005,0.190503344
2014,1,37,3,2,3,1.504817605,5.328600407
2014,1,37,7,1,1,6.642596513,13.97263384
2014,1,37,7,1,3,2.526023358,9.162802279
2014,1,37,7,1,2,3.618478954,2.747462419
2014,1,37,7,1,4,0.434017003,0.249559775
2014,1,37,7,2,1,1.504817605,3.806143045
2014,1,37,14,1,1,3.35209921,5.583437055
2014,1,37,14,1,2,3.151297048,4.056764004
2014,1,37,14,1,4,1.562026978,0.952160669
2014,1,37,15,1,1,5.406151384,22.67876393
2014,1,37,15,1,3,0.532999337,6.157822132
2014,1,37,15,1,2,1.322216004,1.381581095
2014,1,37,15,1,4,0.456815004,4.194475174
2014,1,50,3,1,1,0.797071189,0.537224412
2014,1,50,3,1,4,0.614976048,0.06369102
2014,1,50,7,1,1,5.233404696,15.16617058
2014,1,50,7,1,3,1.285988986,0.99277281
2014,1,50,7,1,2,1.467345983,6.584271044
2014,1,50,7,1,4,0.394777864,2.635180235
2014,1,50,7,2,1,1.504817605,1.268206835
2014,1,50,14,1,1,7.289223373,25.05256307
2014,1,50,14,1,3,0.518302977,0.671202362
2014,1,50,14,1,2,3.096750975,6.832101643
2014,1,50,14,1,4,0.597965062,6.176230431
2014,1,50,15,1,1,4.331081778,18.18112355
2014,1,50,15,1,3,0.446363986,48.21400833
2014,1,50,15,1,2,1.902755991,2.339563817
2014,1,27,3,1,1,1.190928966,3.598887734
2014,1,27,3,1,3,0.3529827,0.005605363
2014,1,27,3,1,2,0.570591688,0.145193979
2014,1,27,3,1,4,0.285400003,0.02854
2014,1,27,7,1,1,0.859616965,0.5429914
2014,1,27,7,1,3,0.408137798,0.870644748
2014,1,27,7,1,2,0.305104166,0.360367179
2014,1,27,7,1,4,0.331312001,0.833249688
2014,1,27,14,1,1,2.113091022,0.776422873
2014,1,27,14,1,3,0.639521688,3.645333439
2014,1,27,14,1,2,1.9785074,2.993408948
2014,1,27,14,1,5,0.331312001,4.312025547
2014,1,27,14,1,4,0.609355986,0.415580779
2014,1,27,15,1,1,0.617850989,2.238905728
2014,1,27,15,1,3,0.408137798,0.028085314
2014,1,27,15,1,2,2.590653658,4.750153869
2014,1,27,15,1,4,1.174776018,34.02604961
2014,1,47,7,1,1,2.120349467,3.851346463
2014,1,47,7,1,3,0.338227987,0.512415409
2014,1,47,7,1,5,0.338227987,0.241833016
2014,1,47,7,1,4,0.292521,3.075858355
2014,1,47,14,1,1,0.640104711,1.747234523
2014,1,47,14,1,3,0.947629005,1.507372409
2014,1,47,14,1,2,0.585042,0.857086509
2014,1,47,15,1,1,0.640104711,0.684043884
2014,1,47,15,1,2,3.24991101,10.10357492
2014,1,47,15,1,5,0.338227987,7.396708012
2014,1,47,15,1,4,0.630748987,17.86533737
2014,1,26,3,1,1,2.486549616,1.283565864
2014,1,26,3,1,3,7.847567916,4.912339061
2014,1,26,3,1,2,0.297130436,0.012716475
2014,1,26,3,1,4,3.85058105,1.114235695
2014,1,26,7,1,1,11.84723014,7.339099944
2014,1,26,7,1,3,2.027047127,2.097275227
2014,1,26,7,1,2,8.066411287,2.764045365
2014,1,26,7,1,5,0.525803983,2.878251076
2014,1,26,7,1,4,0.823468029,0.67112644
2014,1,26,7,2,1,1.504817605,0.380614311
2014,1,26,7,2,2,1.504817605,0.304491431
2014,1,26,14,1,1,3.275056243,2.69084386
2014,1,26,14,1,2,4.097269416,2.674824394
2014,1,26,15,1,2,2.368085742,0.381717466
2014,1,21,0,1,3,0.442552,1.113018274
2014,1,21,3,1,1,0.722281992,0.351078257
2014,1,21,3,1,3,3.062177569,1.083909716
2014,1,21,3,1,2,0.567640126,0.011586254
2014,1,21,3,1,4,3.641524971,2.161377263
2014,1,21,3,2,1,1.120895147,0.013041395
2014,1,21,7,1,1,1.987485021,1.532413533
2014,1,21,7,1,3,7.427631289,4.594051965
2014,1,21,7,1,2,3.267386883,1.38368386
2014,1,21,14,1,1,2.322982997,2.237035006
2014,1,21,14,1,3,5.86709246,6.961304098
2014,1,21,14,1,2,3.799842179,2.898477126
2014,1,21,15,1,1,0.287108988,0.722079158
2014,1,21,15,1,3,6.973906815,28.26988471
2014,1,21,15,1,2,11.44804785,6.596437312
2014,1,21,15,1,5,0.719417006,2.512258053
2014,1,44,3,1,2,0.554476023,0.010535044
2014,1,44,3,1,4,2.046824932,0.235384881
2014,1,44,7,1,3,0.859616965,1.130396336
2014,1,44,7,1,2,1.345758975,1.175950706
2014,1,44,14,1,1,1.914503992,1.656830758
2014,1,44,14,1,3,0.286538988,0.405452698
2014,1,44,14,1,2,0.969062984,0.156751696
2014,1,44,14,1,4,0.286538988,0.386254579
2014,1,44,15,1,3,0.287963003,0.292282432
2014,1,44,15,1,2,6.051666066,7.312209426
2014,1,44,15,1,5,0.287108988,2.615562916
2014,1,15,0,1,3,0.654321015,0.304995807
2014,1,15,3,1,1,0.789959013,0.061863584
2014,1,15,3,1,3,2.891131103,2.112280715
2014,1,15,3,1,2,2.377210975,0.277110524
2014,1,15,3,1,4,1.955710977,2.638862677
2014,1,15,7,1,1,2.073790997,2.056761727
2014,1,15,7,1,3,4.398575485,4.260793405
2014,1,15,7,1,2,3.634633005,3.231219552
2014,1,15,7,1,4,0.250070989,0.066268817
2014,1,15,7,2,3,1.313294888,0.332172364
2014,1,15,14,1,1,0.943466008,0.43606364
2014,1,15,14,1,3,0.381135315,1.296500444
2014,1,15,14,1,2,2.812848955,1.001372128
2014,1,15,14,1,4,0.452428997,0.911644459
2014,1,15,15,1,1,1.809931993,1.852701873
2014,1,15,15,1,3,0.77597025,4.747943759
2014,1,15,15,1,2,7.978015959,6.198605536
2014,1,38,3,1,3,1.225185037,0.88057854
2014,1,38,3,1,2,2.101777017,1.151264306
2014,1,38,3,1,4,1.431003511,2.139130622
2014,1,38,7,1,1,2.106241733,2.660905041
2014,1,38,7,1,3,0.694470316,1.39849633
2014,1,38,7,1,2,1.034255326,2.576026022
2014,1,38,7,1,4,0.58456558,2.332883418
2014,1,38,14,1,1,2.745054692,8.331403054
2014,1,38,14,1,3,0.448359817,3.143308163
2014,1,38,14,1,2,3.602508038,5.36430189
2014,1,38,15,1,1,2.471241444,4.870634779
2014,1,38,15,1,2,2.770766348,11.67472551
2014,1,38,15,1,5,0.271102518,4.016621113
2014,1,38,15,1,4,0.271102518,0.329186797
2014,1,28,3,1,1,3.446006507,2.104043279
2014,1,28,3,1,3,3.070666015,2.676160316
2014,1,28,3,1,2,0.742547005,0.805380877
2014,1,28,3,1,4,1.672099024,0.180736221
2014,1,28,3,2,4,0.50949806,0
2014,1,28,7,1,1,1.616890669,1.21528542
2014,1,28,7,1,3,3.121895015,3.331165835
2014,1,28,7,1,2,3.325676978,4.171103805
2014,1,28,14,1,3,0.84236601,3.102150381
2014,1,28,14,1,2,6.378702909,6.426755339
2014,1,28,15,1,1,4.188881963,7.930550367
2014,1,28,15,1,3,0.26049,0.603034377
2014,1,28,15,1,2,5.72280404,8.674670282
2014,1,28,15,1,5,1.327656031,15.89868069
2014,1,28,15,1,4,0.442552,59.01342392
2014,1,28,15,3,1,1.867929459,1.889825463
2014,2,5,0,1,3,9.739647925,0.797889255
2014,2,5,0,3,1,30.24240713,0.655983855
2014,2,5,0,3,3,1.881907016,0.041059788
2014,2,5,0,3,2,1.710824013,0.085541204
2014,2,5,0,3,4,0.215116993,0.00860468
2014,2,5,0,2,1,18.06305158,1.482415422
2014,2,5,0,2,3,6.991104126,0.454421755
2014,2,5,0,2,4,3.587469995,0.08516296
2014,2,5,3,1,1,1.025511026,0.268683881
2014,2,5,3,1,3,15.79402125,9.118087877
2014,2,5,3,1,2,8.836802036,1.465591218
2014,2,5,3,1,4,1.368194014,0.438931406
2014,2,5,3,3,1,27.86734055,6.979431652
2014,2,5,3,3,3,3.97071752,0.476379139
2014,2,5,3,3,2,5.522984996,0.332026564
2014,2,5,3,2,1,55.33001477,15.75072154
2014,2,5,3,2,3,33.65889418,9.64043106
2014,2,5,3,2,2,20.20160216,3.097431763
2014,2,5,3,2,4,4.23676008,7.833787501
2014,2,5,7,1,1,4.288664997,1.671028838
2014,2,5,7,1,3,4.305456758,1.898158908
2014,2,5,7,1,2,2.545208037,0.615656525
2014,2,5,7,1,4,0.523787975,0.192230195
2014,2,5,7,3,1,11.93709555,7.9857815
2014,2,5,7,3,2,4.099890053,0.576225288
2014,2,5,7,2,1,32.08293867,12.91814923
2014,2,5,7,2,3,3.60339427,1.556647301
2014,2,5,7,2,2,12.94200009,4.233973593
2014,2,5,14,1,1,0.523787975,0.267655671
2014,2,5,14,1,2,2.004818022,0.825585604
2014,2,5,14,3,1,1.994330078,1.470225677
2014,2,5,14,3,2,0.171474993,0.0102885
2014,2,5,14,3,4,0.215116993,0.075290948
2014,2,5,14,2,1,0.683803916,0.420573562
2014,2,5,14,2,3,1.747776031,0.524332821
2014,2,5,14,2,2,2.963129044,0.807510078
2014,2,5,15,1,3,0.449090004,0.096554346
2014,2,5,15,2,5,1.747776031,2.796441555
2014,2,1,0,1,3,12.50675204,1.291414966
2014,2,1,0,1,2,2.624345005,0.073880391
2014,2,1,0,3,1,61.21516812,1.504543735
2014,2,1,0,3,3,6.102362871,0.093662526
2014,2,1,0,3,4,4.936706901,0.362025179
2014,2,1,0,2,1,56.24743056,2.085923306
2014,2,1,0,2,3,18.67328644,0.833275178
2014,2,1,0,2,2,4.498649955,0.138368286
2014,2,1,0,2,4,7.948779941,1.199161615
2014,2,1,3,1,1,55.30651087,20.39544064
2014,2,1,3,1,3,61.36518234,20.35846658
2014,2,1,3,1,2,50.7539857,8.488756168
2014,2,1,3,1,5,0.604544997,0.190431669
2014,2,1,3,1,4,9.168364555,2.805889871
2014,2,1,3,3,1,32.02604793,6.355221502
2014,2,1,3,3,3,5.575873241,0.258065157
2014,2,1,3,3,2,15.05035007,1.852745436
2014,2,1,3,3,4,5.05247283,0.698848748
2014,2,1,3,2,1,154.4224615,43.33260671
2014,2,1,3,2,3,57.02979457,26.58885038
2014,2,1,3,2,2,62.10229421,13.17586896
2014,2,1,3,2,5,1.681193948,0.134495527
2014,2,1,3,2,4,10.84364736,1.52905111
2014,2,1,7,1,1,81.23135638,34.3447781
2014,2,1,7,1,3,7.915957749,6.300554667
2014,2,1,7,1,2,46.11661804,11.45778021
2014,2,1,7,1,5,1.061092973,0.034662902
2014,2,1,7,1,4,2.170195013,0.218705045
2014,2,1,7,3,1,112.6728791,37.58901978
2014,2,1,7,3,3,14.73170137,3.097046599
2014,2,1,7,3,2,17.20220995,4.038288554
2014,2,1,7,3,5,9.206234753,4.706843585
2014,2,1,7,3,4,2.728573859,0.115339499
2014,2,1,7,2,1,79.92698753,27.60355467
2014,2,1,7,2,3,12.64395285,6.7399005
2014,2,1,7,2,2,24.76152444,3.678331051
2014,2,1,7,2,5,1.788073659,11.32534504
2014,2,1,7,2,4,4.273877263,1.255214542
2014,2,1,14,1,1,5.253560215,1.64195719
2014,2,1,14,1,2,16.50340593,6.478533519
2014,2,1,14,3,1,9.681116104,4.555124126
2014,2,1,14,3,2,9.384977758,9.032815203
2014,2,1,14,2,1,5.217954516,5.082641125
2014,2,1,14,2,3,2.554888487,1.541194499
